tipo;precio;localidad;latitud;longitud;superficie_construida;habitaciones;banyos;antiguedad;conservacion;terraza;jardin;orientacion;garaje;piscina;aire_acondicionado;trastero;ascensor;planta;fecha;detalle_url
Casa;890000;Finestrat;38.5463663;-0.1745997;270.0;3.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-02-06;https://www.pisos.com/comprar/casa-urbanizacion_golf_bahia-59254897101_105600/
Casa;261000;Algorfa;38.064742934;-0.792702458;96.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-01-08;https://www.pisos.com/comprar/casa-algorfa_centro_urbano-59254899120_106600/
Piso;270000;Sant Vicent del Raspeig San Vicente del Raspeig;38.395722827;-0.51359298;97.0;3.0;2.0;Entre 20 y 30 años;Desconocida;True;Desconocido;Desconocido;Privado;Comunitaria;False;False;True;4ª;;https://www.pisos.com/comprar/piso-sol_y_luz-59254913054_100500/
Apartamento;335000;Dénia;38.853109;0.0916228;75.0;2.0;1.0;Entre 20 y 30 años;Desconocida;True;Desconocido;Desconocido;Privado;Comunitaria;True;False;True;Desconocida;2026-02-24;https://www.pisos.com/comprar/apartamento-denia_les_marines03700-59254937882_109200/
Chalet;480000;Pilar de la Horadada;37.906577967;-0.845836091;257.0;4.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2025-11-21;https://www.pisos.com/comprar/chalet-pilar_de_la_horadada-59254943388_106500/
Casa;290000;Sant Joan D'alacant;38.4033308;-0.4374921;105.0;3.0;3.0;Entre 10 y 20 años;Desconocida;True;Privado;Desconocido;Privado;Sin piscina;True;True;False;0ª;2025-11-24;https://www.pisos.com/comprar/casa-sant_joan_alacant_centro_urbano-59254961126_100500/
Casa;220000;La Romana;38.368686586;-0.895977562;140.0;2.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa-la_romana_centro_urbano-59254983224_105600/
Casa;239000;Orihuela;37.9347128;-0.7301457;90.0;3.0;2.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa-playa_flamenca_las_piscinas-59254998822_109300/
Piso;229900;Torrevieja;37.9813388;-0.6888626;90.0;1.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-torrevieja-59255001679_106500/
Chalet;695000;Dénia;38.8246951;0.0973261;200.0;5.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-la_pedrera_vessanes-59255006729_106500/
Piso;538000;Torrevieja;37.9779392;-0.6720893;143.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;True;Desconocida;;https://www.pisos.com/comprar/piso-playa_del_cura03182-59255008826_106600/
Chalet;162000;Torrevieja;37.9817737;-0.689572;79.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-torrevieja-59255014193_106500/
Casa;339000;Torrevieja;38.0141223;-0.6942881;134.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Privado;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa_adosada-la_siesta_el_salado_torreta_el_chaparral03184-59255043171_105600/
Chalet;695000;El Poble Nou de Benitatxell Benitachell;38.711726144;0.153599652;276.0;3.0;4.0;Entre 20 y 30 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;False;True;False;0ª;2026-01-19;https://www.pisos.com/comprar/chalet-el_poble_nou_de_benitatxell_benitachell_centro_urb-59255061168_108900/
Apartamento;135000;Torrevieja;37.9783909;-0.670476;67.0;2.0;1.0;Entre 20 y 30 años;Desconocida;False;Desconocido;Este;Desconocido;Sin piscina;True;False;True;0ª;;https://www.pisos.com/comprar/apartamento-playa_del_cura03182-59255061393_100500/
Chalet;154900;Torrevieja;38.0194125;-0.6968465;52.0;2.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2025-11-17;https://www.pisos.com/comprar/chalet-torrevieja-59255066434_106500/
Casa;750000;Pilar de la Horadada;37.908981309;-0.837913651;189.0;3.0;3.0;Desconocida;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;False;False;False;0ª;2025-11-29;https://www.pisos.com/comprar/casa-pilar_de_la_horadada_pinar_de_campoverde-59255072117_106500/
Casa;210000;El Pinós Pinoso;38.40273265;-1.040451876;220.0;4.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/casa-el_pinos_pinoso_centro_urbano-59255094659_105600/
Piso;319900;Pilar de la Horadada;37.861562035;-0.796615502;164.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;2025-11-22;https://www.pisos.com/comprar/piso-pilar_de_la_horadada-59255117496_106600/
Chalet;530250;El Poble Nou de Benitatxell Benitachell;38.724460081;0.165550578;200.0;2.0;1.0;Entre 30 y 50 años;Desconocida;True;Privado;Desconocido;Privado;Exterior;False;True;False;0ª;2025-11-23;https://www.pisos.com/comprar/chalet-el_poble_nou_de_benitatxell_benitachell_centro_urb-59255126238_108900/
Casa;598000;Polop;38.621917664;-0.1255992;129.0;3.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2025-12-09;https://www.pisos.com/comprar/casa-polop_centro_urbano-59255128118_105600/
Ático;400500;Xàbia Jávea;38.7898077;0.1663733;83.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;;https://www.pisos.com/comprar/atico-xabia_javea_centro03730-59255131806_105600/
Ático;398475;La Nucia;38.612928011;-0.126596851;87.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;2026-02-20;https://www.pisos.com/comprar/atico-la_nucia_centro_urbano-59255151368_105600/
Piso;265000;Dénia;38.8354594;0.1081882;97.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-la_pedrera_vessanes-59255153460_108900/
Ático;310000;Torrevieja;37.9849083;-0.6800336;58.0;2.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/atico-torrevieja_nueva_torrevieja03181-59255169810_105600/
Ático;389000;La Vall D'ebo;38.8429676;-0.0567724;191.0;3.0;2.0;Menos de 5 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;2026-02-24;https://www.pisos.com/comprar/atico-la_vall_ebo_centro_urbano-59255175095_108900/
Casa;760000;Finestrat;38.567208835;-0.21154494;198.0;3.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2025-12-09;https://www.pisos.com/comprar/casa-area_de_finestrat-59255177932_105600/
Piso;228000;Sant Joan D'alacant;38.390013572;-0.440622407;90.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-benimagrell-59255183838_106500/
Chalet;850000;Moraira;38.704951792;0.133635969;270.0;4.0;3.0;Desconocida;Desconocida;False;Privado;Desconocido;Desconocido;Comunitaria;True;False;False;0ª;;https://www.pisos.com/comprar/chalet-moraira_benimeit_la_sabatera-59255234996_106600/
Chalet;1285000;Dénia;38.8289611;0.1421549;364.0;5.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2026-02-24;https://www.pisos.com/comprar/chalet-denia_les_rotes-59255236308_108900/
Casa;198000;Algorfa;38.064067577;-0.780282657;84.0;3.0;1.0;Entre 20 y 30 años;Desconocida;True;Privado;Desconocido;Desconocido;Exterior;True;False;False;0ª;2025-12-03;https://www.pisos.com/comprar/casa-algorfa_centro_urbano-59255287862_106500/
Piso;75000;Elx Elche;38.2746197;-0.7073613;70.0;3.0;1.0;Más de 50 años;A reformar;False;Desconocido;Sur;Desconocido;Sin piscina;False;False;False;2ª;;https://www.pisos.com/comprar/piso-carrus_este_cami_dels_magros03206-59255290928_501611/
Chalet;425000;Dolores;38.134629857;-0.779552416;166.0;3.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-dolores_centro_urbano-59255314419_106500/
Chalet;250000;Orihuela;37.935484146;-0.780251072;195.0;4.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-orihuela-59255339085_106500/
Chalet;210000;San Miguel de Salinas;37.942246477;-0.776195762;77.0;2.0;1.0;Desconocida;En buen estado;False;Comunitario;Desconocido;Desconocido;Exterior;True;False;False;0ª;2026-01-27;https://www.pisos.com/comprar/chalet-san_miguel_de_salinas_centro_urbano-59255350362_109300/
Piso;175000;Mutxamel;38.414830901;-0.442508384;102.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;True;4ª;2025-11-24;https://www.pisos.com/comprar/piso-mutxamel_centro_urbano-59255372279_101800/
Piso;170000;Santa Pola;38.197678815;-0.556305473;110.0;4.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;1ª;2026-02-18;https://www.pisos.com/comprar/piso-santa_pola-59255390568_106500/
Piso;385000;Altea;38.631132285;-0.003106132;76.0;1.0;1.0;Desconocida;En buen estado;True;Privado;Desconocido;Desconocido;Exterior;True;False;False;Desconocida;2025-11-30;https://www.pisos.com/comprar/piso-mascarat03599-59255400393_106500/
Casa;165000;Torrevieja;37.9644741;-0.7243075;97.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/casa-los_balcones_los_altos_punta_prima03186-59255423029_105600/
Piso;189000;Guardamar del Segura;38.085999811;-0.648248465;80.0;2.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;True;Desconocida;2026-01-08;https://www.pisos.com/comprar/piso-guardamar_playa03140-59255427124_105600/
Casa;189999;San Miguel de Salinas;37.9832715;-0.7932194;63.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa-san_miguel_de_salinas_centro_urbano-59255431153_105600/
Chalet;3290000;Xàbia Jávea;38.7392527;0.2240773;467.0;5.0;5.0;Menos de 5 años;Desconocida;True;Privado;Sur-Este;Desconocido;Sin piscina;True;True;False;0ª;2025-12-02;https://www.pisos.com/comprar/chalet-balcon_al_mar_cap_marti_adsubia03738-59255445613_100500/
Ático;495000;Pilar de la Horadada;37.864169173;-0.765134599;101.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/atico-pilar_de_la_horadada-59255470286_106500/
Casa;1850000;Calpe Calp;38.6425639;0.045813073;410.0;4.0;6.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2025-11-20;https://www.pisos.com/comprar/casa-cala_manzanera-59255529425_105600/
Casa;1602500;El Poble Nou de Benitatxell Benitachell;38.704394349;0.158334851;190.0;3.0;4.0;Desconocida;Desconocida;False;Privado;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-02-12;https://www.pisos.com/comprar/casa-el_poble_nou_de_benitatxell_benitachell_centro_urb-59255540257_106700/
Casa;449900;Torrevieja;37.9584022;-0.7184757;260.0;4.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/casa-torrevieja-59255550517_106500/
Piso;115000;Alicante Alacant;38.370544;-0.48882726;74.0;2.0;1.0;Más de 50 años;En buen estado;False;Desconocido;Todos;Desconocido;Sin piscina;False;False;False;3ª;2026-02-04;https://www.pisos.com/comprar/piso-virgen_del_remedio_parque_lo_morant03011-59255604036_528895/
Piso;250000;Dénia;38.834502577;0.106156747;105.0;3.0;2.0;Entre 20 y 30 años;En buen estado;True;Privado;Este;Desconocido;Exterior;False;False;True;2ª;;https://www.pisos.com/comprar/piso-centro_urbano-59255619597_100900/
Piso;36000;Elda;38.4783;-0.802819;77.0;3.0;1.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;2026-02-24;https://www.pisos.com/comprar/piso-elda_centro_urbano-59255632439_107500/
Casa;330000;Elda;38.461716201;-0.814833336;250.0;4.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2025-11-23;https://www.pisos.com/comprar/casa-agualejas-59255635678_106500/
Casa;320000;La Romana;38.3780084;-0.8878152;315.0;4.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;True;False;0ª;2026-02-15;https://www.pisos.com/comprar/casa-la_romana_centro_urbano-59255635817_105600/
Apartamento;904000;Calpe Calp;38.648311719;0.067397245;106.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;True;Desconocida;;https://www.pisos.com/comprar/apartamento-playa_de_levante_o_la_fossa-59255636312_106700/
Casa;285000;Pilar de la Horadada;37.863690985;-0.789334036;90.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2025-11-20;https://www.pisos.com/comprar/casa-pilar_de_la_horadada_nucleo03190-59255641936_105600/
Casa;374900;Pilar de la Horadada;37.8648595;-0.7916475;119.0;4.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2025-11-19;https://www.pisos.com/comprar/casa-pilar_de_la_horadada-59255647852_106500/
Piso;160000;Sant Joan D'alacant;38.3962652;-0.4334044;90.0;3.0;1.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Desconocido;Sin piscina;True;False;False;4ª;;https://www.pisos.com/comprar/piso-sant_joan_alacant_centro_urbano-59255665689_106000/
Piso;167000;Elx Elche;38.295513898;-0.590343699;96.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;2026-02-18;https://www.pisos.com/comprar/piso-elx_elche-59255671567_106500/
Chalet;498000;Elx Elche;38.2638;-0.730997;140.0;3.0;2.0;Más de 50 años;Desconocida;True;Privado;Desconocido;Privado;Exterior;False;False;False;0ª;2026-02-24;https://www.pisos.com/comprar/chalet-elx_elche_pedanias_norte03293-59255705813_108700/
Apartamento;359900;Torrevieja;38.0003;-0.650981;65.0;2.0;1.0;Desconocida;Desconocida;True;Desconocido;Desconocido;Desconocido;Comunitaria;True;False;False;0ª;;https://www.pisos.com/comprar/apartamento-playa_de_los_locos_los_frutales_cabo_cervera03188-59255714176_100500/
Chalet;297000;Orihuela;37.93225669;-0.731795101;117.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/chalet-orihuela-59255715882_106500/
Casa;425000;Dolores;38.1351733;-0.760085;103.0;3.0;3.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;;https://www.pisos.com/comprar/casa-dolores_centro_urbano-59255726524_106500/
Piso;245000;La Vall D'ebo;38.8424623;-0.0571868;129.0;2.0;2.0;Menos de 5 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Comunitaria;True;False;True;Desconocida;2026-02-24;https://www.pisos.com/comprar/piso-la_vall_ebo_centro_urbano-59255765968_108900/
Casa;310000;La Nucia;38.6139372;-0.1073664;180.0;4.0;3.0;Desconocida;Desconocida;False;Privado;Sur;Desconocido;Comunitaria;False;True;False;0ª;2026-02-13;https://www.pisos.com/comprar/casa-barranc_fondo-59255782733_108500/
Piso;104000;Torrevieja;37.9636947;-0.7371931;37.0;1.0;1.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;;https://www.pisos.com/comprar/piso-los_balcones_los_altos_punta_prima03186-59255789206_109200/
Casa;83000;Redován;38.116;-0.907905;164.0;1.0;1.0;Desconocida;En buen estado;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;;https://www.pisos.com/comprar/casa-redovan_centro_urbano-59255817389_107500/
Apartamento;199500;Finestrat;38.551844;-0.1786065;71.0;2.0;1.0;Entre 10 y 20 años;Desconocida;True;Privado;Desconocido;Privado;Comunitaria;True;False;True;1ª;2026-02-10;https://www.pisos.com/comprar/apartamento-urbanizacion_golf_bahia-59255830550_100500/
Apartamento;219000;San Miguel de Salinas;37.945470019;-0.773177288;70.0;2.0;2.0;Menos de 5 años;A estrenar;False;Privado;Desconocido;Privado;Exterior;True;False;False;Desconocida;2026-02-20;https://www.pisos.com/comprar/apartamento-san_miguel_de_salinas_centro_urbano-59255840362_109300/
Apartamento;269900;Orihuela;37.8972789;-0.7545738;109.0;3.0;2.0;Entre 30 y 50 años;Desconocida;True;Desconocido;Sur;Desconocido;Comunitaria;True;False;True;1ª;;https://www.pisos.com/comprar/apartamento-dehesa_de_campoamor_aguamarina03189-59255843061_100500/
Piso;235000;Santa Pola;38.193750881;-0.571366295;111.0;4.0;3.0;Desconocida;En buen estado;True;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;0ª;2026-02-24;https://www.pisos.com/comprar/piso-gran_platja-59255867472_434200/
Apartamento;698000;Calpe Calp;38.6497048;0.0679166;106.0;3.0;2.0;Menos de 5 años;Desconocida;True;Desconocido;Desconocido;Desconocido;Comunitaria;True;True;True;1ª;2026-01-20;https://www.pisos.com/comprar/apartamento-playa_de_levante_o_la_fossa-59255867905_100500/
Apartamento;229500;Guardamar del Segura;38.086224342;-0.651376731;54.0;2.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;2026-02-03;https://www.pisos.com/comprar/apartamento-guardamar_del_segura_centro-59255873908_105600/
Apartamento;330000;Guardamar del Segura;38.0784079;-0.6548915;80.0;2.0;2.0;Desconocida;A estrenar;False;Desconocido;Desconocido;Desconocido;Sin piscina;False;False;False;Desconocida;;https://www.pisos.com/comprar/apartamento-urbanizaciones-59255901042_109300/
Casa;229000;Cox;38.133736983;-0.893666754;78.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2025-12-09;https://www.pisos.com/comprar/casa-cox_centro_urbano-59255926291_105600/
Casa;366000;La Nucia;38.5906349;-0.1313721;226.0;4.0;3.0;Desconocida;Desconocida;False;Comunitario;Sur;Desconocido;Comunitaria;True;True;False;0ª;2026-02-19;https://www.pisos.com/comprar/casa-barranc_fondo-59255939942_108500/
Casa;349900;El Fondó de les Neus Hondón de las Nieves;38.2920454;-0.8946849;129.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;0ª;2026-02-06;https://www.pisos.com/comprar/casa-el_fondo_de_les_neus_hondon_de_las_nieves_centro_u-59255979298_105600/
Apartamento;515000;La Vila Joiosa Villajoyosa;38.5140821;-0.2055443;85.0;3.0;2.0;Desconocida;Desconocida;False;Desconocido;Desconocido;Desconocido;Exterior;False;False;False;Desconocida;2026-02-06;https://www.pisos.com/comprar/apartamento-casco_antiguo_playa_de_villajoyosa_zona_puerto-59256001407_105600/
